normalized_sentence_id,source_sentence_id,source_type,document_id,document_title,raw_sentence_text,normalized_sentence_text,normalization_status,split_group_id,split_order,was_split,split_confidence,normalization_type,sentence_role,obligation_level_candidate,subject_candidate,subject_candidate_direct,subject_candidate_inherited,subject_candidate_confidence,inherited_subject_from,object_candidate,object_candidate_direct,object_candidate_inherited,object_candidate_confidence,action_candidate,condition_candidate,hazard_candidate,equipment_candidate,control_candidate,evidence_candidate,noise_flag,noise_recovery_candidate,ambiguity_flag,context_required_flag,duplicate_flag,duplicate_type,canonical_candidate,duplicate_of,duplicate_group_id,quality_issue_codes,confidence,normalization_note,reviewer_note
S0159-01,S0159,admrul,3793,사업장 위험성평가에 관한 지침,제5조(위험성평가 실시주체) ① 사업주는 스스로 사업장의 유해ㆍ위험요인을 파악하고 이를 평가하여 관리 개선하는 등 위험성평가를 실시하여야 한다.,사업주는 스스로 사업장의 유해ㆍ위험요인을 파악하고 이를 평가하여 관리 개선하는 등 위험성평가를 실시하여야 한다.,auto,S0159,1,0,high,header_strip,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,,제5조(위험성평가 실시주체),0,0,0,0,0,,1,,,,medium,,
S0160-01,S0160,admrul,3793,사업장 위험성평가에 관한 지침,"법 제63조에 따른 작업의 일부 또는 전부를 도급에 의하여 행하는 사업의 경우는 도급을 준 도급인(이하 ""도급사업주""라 한다)과 도급을 받은 수급인(이하 ""수급사업주""라 한다)은 각각 제1항에 따른 위험성평가를 실시하여야 한다.","법 제63조에 따른 작업의 일부 또는 전부를 도급에 의하여 행하는 사업의 경우는 도급을 준 도급인(이하 ""도급사업주""라 한다)과 도급을 받은 수급인(이하 ""수급사업주""라 한다)은 각각 제1항에 따른 위험성평가를 실시하여야 한다.",auto,S0160,1,0,high,"no_change,subject_inherit_prev",explanation,informative,employer,,employer,inherited_prev,prev:S0159-01,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,,medium,,
S0161-01,S0161,admrul,3793,사업장 위험성평가에 관한 지침,제2항에 따른 도급사업주는 수급사업주가 실시한 위험성평가 결과를 검토하여 도급사업주가 개선할 사항이 있는 경우 이를 개선하여야 한다.,제2항에 따른 도급사업주는 수급사업주가 실시한 위험성평가 결과를 검토하여 도급사업주가 개선할 사항이 있는 경우 이를 개선하여야 한다.,auto,S0161,1,0,high,no_change,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,,medium,,
S0162-01,S0162,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 매우 경미한 부상 및 질병만을 초래할 것으로 명백히 예상되는 유해ㆍ위험요인은 평가 대상에서 제외할 수 있다.","다만, 매우 경미한 부상 및 질병만을 초래할 것으로 명백히 예상되는 유해ㆍ위험요인은 평가 대상에서 제외할 수 있다.",auto,S0162,1,0,high,"noise_mark,subject_inherit_prev",explanation,informative,employer,,employer,inherited_prev,prev:S0161-01,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,Q05,medium,,
S0163-01,S0163,admrul,3793,사업장 위험성평가에 관한 지침,"사업주는 사업장 내 부상 또는 질병으로 이어질 가능성이 있었던 상황(이하 ""아차사고""라 한다)을 확인한 경우에는 해당 사고를 일으킨 유해ㆍ위험요인을 위험성평가의 대상에 포함시켜야 한다.","사업주는 사업장 내 부상 또는 질병으로 이어질 가능성이 있었던 상황(이하 ""아차사고""라 한다)을 확인한 경우에는 해당 사고를 일으킨 유해ㆍ위험요인을 위험성평가의 대상에 포함시켜야 한다.",auto_flagged,S0163,1,0,high,noise_mark,explanation,informative,employer,employer,,direct_high,,,,,unresolved,,,,,,,1,0,0,1,0,,1,,,"Q05,Q12",low,,
S0164-01,S0164,admrul,3793,사업장 위험성평가에 관한 지침,"사업주는 사업장 내에서 법 제2조제2호의 중대재해가 발생한 때에는 지체 없이 중대재해의 원인이 되는 유해ㆍ위험요인에 대해 제15조제2항의 위험성평가를 실시하고, 그 밖의 사업장 내 유해ㆍ위험요인에 대해서는 제15조제3항의 위험성평가 재검토를 실시하여야 한다.","사업주는 사업장 내에서 법 제2조제2호의 중대재해가 발생한 때에는 지체 없이 중대재해의 원인이 되는 유해ㆍ위험요인에 대해 제15조제2항의 위험성평가를 실시하고, 그 밖의 사업장 내 유해ㆍ위험요인에 대해서는 제15조제3항의 위험성평가 재검토를 실시하여야 한다.",auto,S0164,1,0,high,no_change,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,ctrl_incident_report,,0,0,0,0,0,,1,,,,medium,,
S0165-01,S0165,admrul,3793,사업장 위험성평가에 관한 지침,"제6조(근로자 참여) 사업주는 위험성평가를 실시할 때, 법 제36조제2항에 따라 다음 각 호에 해당하는 경우 해당 작업에 종사하는 근로자를 참여시켜야 한다.","사업주는 위험성평가를 실시할 때, 법 제36조제2항에 따라 다음 각 호에 해당하는 경우 해당 작업에 종사하는 근로자를 참여시켜야 한다.",auto_flagged,S0165,1,0,high,header_strip,condition,,employer,employer,,direct_high,,,,,unresolved,,,,,,제6조(근로자 참여),0,0,0,1,0,,1,,,Q12,low,,
S0166-01,S0166,admrul,3793,사업장 위험성평가에 관한 지침,제7조(위험성평가의 방법) ① 사업주는 다음과 같은 방법으로 위험성평가를 실시하여야 한다.,사업주는 다음과 같은 방법으로 위험성평가를 실시하여야 한다.,auto,S0166,1,0,high,header_strip,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,,제7조(위험성평가의 방법),0,0,0,0,0,,1,,,,medium,,
S0167-01,S0167,admrul,3793,사업장 위험성평가에 관한 지침,사업주는 제1항에서 정하고 있는 자에 대해 위험성평가를 실시하기 위해 필요한 교육을 실시하여야 한다.,사업주는 제1항에서 정하고 있는 자에 대해 위험성평가를 실시하기 위해 필요한 교육을 실시하여야 한다.,auto,S0167,1,0,high,no_change,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,train,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0168-01,S0168,admrul,3793,사업장 위험성평가에 관한 지침,"이 경우 위험성평가에 대해 외부에서 교육을 받았거나, 관련학문을 전공하여 관련 지식이 풍부한 경우에는 필요한 부분만 교육을 실시하거나 교육을 생략할 수 있다.","이 경우 위험성평가에 대해 외부에서 교육을 받았거나, 관련학문을 전공하여 관련 지식이 풍부한 경우에는 필요한 부분만 교육을 실시하거나 교육을 생략할 수 있다.",auto_flagged,S0168,1,0,high,"no_change,subject_inherit_prev",rule_core,informative,employer,,employer,inherited_prev,prev:S0167-01,,,,unresolved,train,,,,,,0,0,0,1,0,,1,,,"Q12,Q03",low,,
S0169-01,S0169,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 공정안전보고서의 내용 중 공정위험성 평가서가 최대 4년 범위 이내에서 정기적으로 작성된 경우에 한한다.","다만, 공정안전보고서의 내용 중 공정위험성 평가서가 최대 4년 범위 이내에서 정기적으로 작성된 경우에 한한다.",auto,S0169,1,0,high,no_change,exception,exception,,,,unresolved,,,,,unresolved,prepare,periodic_schedule,,,ctrl_incident_report,,0,0,0,0,0,,1,,,"Q02,Q03",medium,,
S0170-01,S0170,admrul,3793,사업장 위험성평가에 관한 지침,제8조(위험성평가의 절차) 사업주는 위험성평가를 다음의 절차에 따라 실시하여야 한다.,사업주는 위험성평가를 다음의 절차에 따라 실시하여야 한다.,auto,S0170,1,0,high,header_strip,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,,제8조(위험성평가의 절차),0,0,0,0,0,,1,,,,medium,,
S0171-01,S0171,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 상시근로자 5인 미만 사업장(건설공사의 경우 1억원 미만)의 경우 제1호의 절차를 생략할 수 있다.","다만, 상시근로자 5인 미만 사업장(건설공사의 경우 1억원 미만)의 경우 제1호의 절차를 생략할 수 있다.",auto,S0171,1,0,high,no_change,exception,exception,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0172-01,S0172,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"제1조(목적) 이 고시는 「산업안전보건법」 제72조, 같은 법 시행령 제59조 및 제60조와 같은 법 시행규칙 제89조에 따라 건설업의 산업안전보건관리비 계상 및 사용기준을 정함을 목적으로 한다.","이 고시는 「산업안전보건법」 제72조, 같은 법 시행령 제59조 및 제60조와 같은 법 시행규칙 제89조에 따라 건설업의 산업안전보건관리비 계상 및 사용기준을 정함을 목적으로 한다.",auto,S0172,1,0,high,"header_strip,evidence_isolate",evidence,informative,,,,unresolved,,,,,unresolved,,,,,,제89조에 따라,0,0,0,0,0,,1,,,"Q08,Q02",medium,evidence_only,
S0173-01,S0173,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,제2조(정의) ① 이 고시에서 사용하는 용어의 뜻은 다음과 같다.,이 고시에서 사용하는 용어의 뜻은 다음과 같다.,auto,S0173,1,0,high,"header_strip,noise_mark,subject_inherit_prev",explanation,informative,contractor,,contractor,inherited_prev,prev:S0151-01,,,,unresolved,,,,,,제2조(정의),1,0,0,0,0,,1,,,Q05,medium,,
S0174-01,S0174,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"""감리자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.","""감리자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.",auto,S0174,1,0,high,"noise_mark,subject_inherit_prev",explanation,informative,contractor,,contractor,inherited_prev,prev:S0151-01,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,Q05,medium,,
S0175-01,S0175,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「건설기술진흥법」 제2조제5호에 따른 감리 업무를 수행하는 자,「건설기술진흥법」 제2조제5호에 따른 감리 업무를 수행하는 자,auto,S0175,1,0,high,"noise_mark,subject_inherit_prev",explanation,informative,contractor,,contractor,inherited_prev,prev:S0151-01,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,Q05,medium,,
S0176-01,S0176,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「건축법」 제2조제1항제15호의 공사감리자,「건축법」 제2조제1항제15호의 공사감리자,auto,S0176,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0177-01,S0177,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「문화재수리 등에 관한 법률」 제2조제12호의 문화재감리원,「문화재수리 등에 관한 법률」 제2조제12호의 문화재감리원,auto,S0177,1,0,high,"noise_mark,subject_inherit_prev",explanation,informative,contractor,,contractor,inherited_prev,prev:S0151-01,,,,unresolved,,,화재,,,,1,0,0,0,0,,1,,,Q05,medium,,
S0178-01,S0178,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「소방시설공사업법」 제2조제3호의 감리원,「소방시설공사업법」 제2조제3호의 감리원,auto,S0178,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0179-01,S0179,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「전력기술관리법」 제2조제5호의 감리원,「전력기술관리법」 제2조제5호의 감리원,auto,S0179,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0180-01,S0180,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「정보통신공사업법」 제2조제10호의 감리원,「정보통신공사업법」 제2조제10호의 감리원,auto,S0180,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0181-01,S0181,licbyl,3828,산업안전보건관리비 사용계획서,항목별 실행계획 항목 금액 비율 (%) 안전·보건관리자 임금 등 % 안전시설비 등 % 보호구 등 % 안전보건진단비 등 % 안전보건교육비 등 % 근로자 건강장해예방비 등 % 건설재해예방전문지도기관 기술지도비 % 본사 전담조직 근로자 임금 등 % 위험성평가 등에 따른 소요비용 % 총계 100% 210㎜×297㎜[일반용지 60g/㎡(재활용품)] (뒤쪽) 3.,항목별 실행계획 항목 금액 비율 (%) 안전·보건관리자 임금 등 % 안전시설비 등 % 보호구 등 % 안전보건진단비 등 % 안전보건교육비 등 % 근로자 건강장해예방비 등 % 건설재해예방전문지도기관 기술지도비 % 본사 전담조직 근로자 임금 등 % 위험성평가 등에 따른 소요비용 % 총계 100% 210㎜×297㎜[일반용지 60g/㎡(재활용품)] (뒤쪽) 3.,auto,S0181,1,0,high,object_infer,rule_core,informative,,,,unresolved,,보호구,보호구,,direct,train,,,,ctrl_electrical_isolation,,0,0,0,0,1,same_control_variant,0,S0182-01,DG0001,"Q10,Q02",medium,,
S0182-01,S0182,licbyl,3828,산업안전보건관리비 사용계획서,세부 사용계획 항목 세부항목 단위 수 량 금액 산출 명세 사용시기 안전·보건관리자 임금 등 안전시설비 등 보호구 등 안전보건진단비 등 안전보건교육비 등 근로자 건강장해예방비 등 건설재해예방전문지도기관 기술지도비 본사 전담조직 근로자 임금 등 위험성평가 등에 따른 소요비용,세부 사용계획 항목 세부항목 단위 수 량 금액 산출 명세 사용시기 안전·보건관리자 임금 등 안전시설비 등 보호구 등 안전보건진단비 등 안전보건교육비 등 근로자 건강장해예방비 등 건설재해예방전문지도기관 기술지도비 본사 전담조직 근로자 임금 등 위험성평가 등에 따른 소요비용,auto,S0182,1,0,high,object_infer,rule_core,informative,,,,unresolved,,보호구,보호구,,direct,train,,,,ctrl_electrical_isolation,,0,0,0,0,1,,1,,DG0001,"Q10,Q02",medium,,
S0183-01,S0183,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),■ 산업안전보건법 시행령 [별표 9] <개정 2024.,■ 산업안전보건법 시행령 [별표 9] <개정 2024.,auto,S0183,1,0,high,evidence_isolate,evidence,informative,,,,unresolved,,,,,unresolved,,,,,,별표 9,0,0,0,0,0,,1,,,"Q08,Q02",medium,evidence_only,
S0184-01,S0184,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),"화학물질 및 화학제품 제조업; 의약품 제외(세제, 화장품 및 광택제 제조업과 화학섬유 제조업은 제외한다) 4.","화학물질 및 화학제품 제조업; 의약품 제외(세제, 화장품 및 광택제 제조업과 화학섬유 제조업은 제외한다) 4.",auto,S0184,1,0,high,no_change,exception,exception,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0185-01,S0185,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),기타 기계 및 장비 제조업(사무용 기계 및 장비 제조업은 제외한다) 9.,기타 기계 및 장비 제조업(사무용 기계 및 장비 제조업은 제외한다) 9.,auto,S0185,1,0,high,no_change,exception,exception,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0186-01,S0186,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),기타 운송장비 제조업(전투용 차량 제조업은 제외한다) 상시근로자 50명 이상 10.,기타 운송장비 제조업(전투용 차량 제조업은 제외한다) 상시근로자 50명 이상 10.,auto,S0186,1,0,high,no_change,exception,exception,,,,unresolved,,,,,unresolved,,legal_scope,,,,,0,0,0,0,0,,1,,,Q02,medium,,
